movielens_id,movie_name,genre
105720,"Thief of Paris, The (Le voleur) (1967)",Comedy|Crime|Drama
105728,Family Secrets (Familjehemligheter) (2001),Drama
105731,Carrie (2013),Drama|Horror
105742,"Fifth Estate, The (2013)",Drama|Thriller
105746,UnHung Hero (2013),Documentary
105753,Superclásico (2011),Comedy|Drama
105755,"Counselor, The (2013)",Crime|Drama|Thriller
105763,Bloodsucking Freaks (1976),Horror
105765,Cinema Komunisto (2010),Documentary
105769,"Congress, The (2013)",Animation|Sci-Fi
105778,One Small Hitch (2013),Comedy|Romance
105794,Another Nine & a Half Weeks (Love in Paris) (9 1/2 Weeks II) (Another 9 1/2 Weeks) (1997),Drama|Romance
105799,"Unbelievers, The (2013)",Documentary
105801,Escape From Tomorrow (2013),Drama|Fantasy|Horror
105803,Frankenstein Conquers the World (1965),Action|Drama|Sci-Fi
105805,Episode 3: Enjoy Poverty (2009),Documentary|War
105811,Godzilla vs. Megaguirus (Gojira tai Megagirasu: Jî shômetsu sakusen) (2000),Action|Sci-Fi
105813,Godzilla vs. Megalon (Gojira tai Megaro) (1973),Action|Sci-Fi
105815,Undocumented (2010),Horror|Thriller
105821,Cult of the Cobra (1955),Horror
105827,Rebirth of Mothra (1996),Action|Fantasy|Sci-Fi
105831,Bloody Bloody Bible Camp (2012),Comedy|Horror
105835,"Double, The (2013)",Comedy|Drama|Thriller
105837,Godzilla vs. SpaceGodzilla (Gojira VS Supesugojira) (1994),Action|Sci-Fi
105844,12 Years a Slave (2013),Drama
105849,"Trouble with the Truth, The (2011)",Drama|Romance
105855,"Right Kind of Wrong, The (2013)",Comedy|Romance
105863,Child's Pose (2013),Drama
105865,"Enemy Within, The (O ehthros mou) (2013)",Drama
105869,Kill Your Darlings (2013),Crime|Drama|Romance|Thriller
105873,"Killing of America, The (1982)",Documentary
105884,Being Cyrus (2005),Comedy|Drama|Thriller
105886,Buddha Collapsed Out of Shame (2007),Drama|War
105888,Debtocracy (2011),Documentary
105892,August (Elokuu) (2011) ,Drama
105899,Mía (2011),Drama
105911,Heart of a Lion (Leijonasydän) (2013),Drama|Romance
105928,"Day of the Crows, The (Le jour des corneilles) (2012)",Animation|Children|Comedy|Fantasy
105936,Space Amoeba (Yog: Monster from Space) (1970),Action|Sci-Fi
105943,Bridegroom (2013),Documentary
105963,Rebirth of Mothra III (1998),Action|Fantasy|Sci-Fi
105965,Arthur Newman (2012),Comedy|Drama
105972,"Little Help, A (2010)",Comedy|Drama
105974,Assault on a Queen (1966),Action|Adventure|Crime|Drama|Thriller
105976,Bad Medicine (1985),Comedy
105987,"Substance: Albert Hofmann's LSD, The (2011)",Documentary
105999,Bartok the Magnificent (1999),Animation|Children
106002,Ender's Game (2013),Action|Adventure|Sci-Fi|IMAX
106017,Hello! How Are You? (Buna! Ce faci?) (2010),Comedy|Romance
106022,Toy Story of Terror (2013),Animation|Children|Comedy
106028,"Thrill of Brazil, The (1946)",Musical
106030,"Last Days on Mars, The (2013)",Horror|Sci-Fi
106046,"Escape Artist, The (1982)",Drama
106048,Four Days in July (1985),Comedy|Drama
106054,Het Vonnis (2013),Crime|Drama
106059,Conversations with My Gardener (Dialogue avec mon jardinier) (2007),Comedy|Drama
106062,Jackass Presents: Bad Grandpa (2013),Comedy
106064,Race (2008),Action|Comedy
106066,Freaky Deaky (2012),Comedy|Crime
106072,Thor: The Dark World (2013),Action|Adventure|Fantasy|IMAX
106076,Precision: The Measure of All Things (2013),Documentary
106082,Shock and Awe: The Story of Electricity (2011),Documentary
106090,Tortured (2008),Crime|Thriller
106094,Godzilla: Tokyo S.O.S. (Gojira tai Mosura tai Mekagojira: Tôkyô S.O.S.) (2003),Action|Fantasy|Sci-Fi
106098,Science and Islam (2009),Documentary
106100,Dallas Buyers Club (2013),Drama
106102,Gambit (2012),Comedy|Crime
106109,"Masquerade (Gwanghai, Wangyidoen namja) (2012)",Drama
106115,"Story of Science, The (2010)",Documentary
106136,Beatdown (2010),Action|Crime|Thriller
106138,You May Not Kiss the Bride (2011),Action|Comedy|Crime|Romance
106144,"Selfish Giant, The (2013)",Drama
106147,Changing Sides (De l'autre côté du lit) (2008),Comedy
106158,La discrète (1990),Drama|Romance
106160,Bekas (2012),Drama
106163,"Touch of Sin, A (Tian zhu ding) (2013)",Drama
106165,More Than Honey (2012),Documentary
106170,"Patriots, The (Patriotes, Les) (1994)",Thriller
106173,Looking for Lenny (2011) ,Documentary
106190,Red Garters (1954),Comedy|Musical|Western
106195,How I Live Now (2013),Action|Drama|Thriller
106197,Girl Most Likely (2012),Comedy
106200,Hours (2013),Drama|Thriller
106204,Pieta (2013),Drama
106210,Errors of the Human Body (2012) ,Drama|Sci-Fi|Thriller
106212,Root of All Evil? (2006),Documentary
106214,What If ... (2010),Drama
106226,Clandestine Childhood (2011),Drama
106234,Great Expectations (2012),Drama
106238,Amber Alert (2012) ,Thriller
106240,Free Birds (2013),Action|Adventure|Animation|Children|Comedy|Sci-Fi
106243,Godzilla Against MechaGodzilla (Gojira tai Mekagojira) (2002),Action|Sci-Fi|Thriller
106245,Latitude Zero (Ido zero daisakusen) (1969),Action|Adventure|Sci-Fi
106254,Boy Wonder (2010),Action|Crime|Drama
106275,"Crew, The (1994)",Drama|Thriller
106300,"Day The Earth Froze, The (Sampo) (1959)",Adventure|Fantasy
106302,Silmido (2003),Action|Drama|War
106310,In Tranzit (2008),Drama|War
106320,"Breed, The (2001)",Action|Adventure|Horror
106326,Things We Do For Love (Kaikella rakkaudella) (2013),Drama
106330,Last Vegas (2013),Comedy|Drama|Romance
106332,Muscle Shoals (2013),Documentary
106334,"Hollow Crown, The (2012)",Drama
106336,So Young (Zhi wo men zhong jiang shi qu de qing chun) (2013),Drama
106342,Different from You and Me (Anders als du und ich) (1957) ,Drama
106344,"Starving Games, The (2013)",Comedy
106369,Panic Button (2011),Horror|Thriller
106374,Painless (Insensibles) (2012) ,Fantasy|Horror|Mystery|War
106376,"Lords of Discipline, The (1983)",Thriller
106401,Le convoyeur (2004),Crime|Drama|Thriller
106407,Seduced and Abandoned (2013),Comedy|Documentary
106417,Absent (Ausente) (2011),Drama|Thriller
106423,Dreamworld (2012),Comedy|Drama|Romance
106436,For Those in Peril (2013),Drama
106438,Philomena (2013),Comedy|Drama
106441,"Book Thief, The (2013)",Children|Drama|War
106443,"Best Man Holiday, The (2013)",Comedy|Drama
106452,Ida (2013),Drama
106471,One Piece Film: Strong World (2009),Action|Adventure|Animation|Comedy|Fantasy
106473,One Piece Film Z (2012),Action|Adventure|Animation|Fantasy
106487,"Hunger Games: Catching Fire, The (2013)",Action|Adventure|Sci-Fi|IMAX
106489,"Hobbit: The Desolation of Smaug, The (2013)",Adventure|Fantasy|IMAX
106491,47 Ronin (2013),Action|Adventure|Fantasy
106493,"Scarlet Letter, The (Der scharlachrote Buchstabe) (1973)",Drama
106495,"Girl From Nowhere, The (2012)",Drama|Romance
106498,"Magic Voyage of Sindbad, The (Sadko) (1953)",Adventure|Fantasy
106501,"Chameleon, The (2010) ",Drama
106503,"Enemies of Reason, The (2007)",Documentary
106508,"Dyatlov Pass Incident, The (Devil's Pass) (2013)",Mystery|Thriller
106515,Vali (2009),Action|Drama
106519,WikiRebels: The Documentary (2010),Documentary
106527,Chocchan's Story (Chocchan monogatari) (1996),Animation|Drama|War
106540,Delivery Man (2013),Comedy
106542,Charlie Countryman (2013),Action|Comedy|Romance
106561,Krrish 3 (2013),Action|Adventure|Fantasy|Sci-Fi
106565,Emotion (1966),Comedy|Horror
106579,Tales from the Organ Trade (2013),Crime|Documentary
106583,Berlin Express (1948),Crime|Drama|Film-Noir|Thriller
106594,Red Flag (2012),Comedy|Drama|Romance
106599,Breakout (2013),Action
106620,Z.P.G. (1972),Sci-Fi|Thriller
106624,Twice Born (Venuto al mondo) (2012),Drama|Romance|War
106634,"Raisin in the Sun, A (2008)",Drama
106642,"Day of the Doctor, The (2013)",Adventure|Drama|Sci-Fi
106646,"Somewhat Gentle Man, A (En ganske snill mann) (2010)",Comedy|Crime|Drama
106648,Guilty of Romance (Koi no tsumi) (2011) ,Crime|Drama|Horror
106684,Zero 2 (2010),Comedy|Thriller
106686,José and Pilar (José e Pilar) (2010),Documentary
106690,"Mating of Millie, The (1948)",Comedy|Romance
106696,Frozen (2013),Adventure|Animation|Comedy|Fantasy|Musical|Romance
106700,"Ferryman, The (2007)",Fantasy|Horror|Thriller
106702,"Strange Case of Dr. Jekyll and Miss Osbourne, The (Dr. Jekyll and His Women) (Docteur Jekyll et les femmes) (1981)",Horror
106704,Disco Godfather (1979),Action|Crime|Drama
106727,9 Month Stretch (9 mois ferme) (2013),Comedy
106734,Marfa Girl (2012),Drama
106745,"Stranger, The (Straniero, Lo) (1967)",Drama
106747,Circles (Krugovi) (2013),Drama
106749,Mr. Morgan's Last Love (2013),Comedy|Drama
106751,"Misérables in Concert, Les (1996)",Drama|Musical
106753,Shed No Tears (Känn ingen sorg) (2013),Drama|Musical|Romance
106762,Trigun: Badlands Rumble (2010),Action|Animation|Sci-Fi|Western
106766,Inside Llewyn Davis (2013),Drama
106768,"Wind Journeys, The (Viajes del viento, Los) (2009)",Drama
106782,"Wolf of Wall Street, The (2013)",Comedy|Crime|Drama
106785,Homefront (2013),Action|Crime|Thriller
106822,Shadows of a Hot Summer (Stíny horkého léta) (1978),Drama|Thriller
106839,Mandela: Long Walk to Freedom (2013),Drama
106841,August: Osage County (2013),Comedy|Drama
106850,"Tale of Zatoichi, The (Zatôichi monogatari) (Zatôichi 1) (1962)",Drama
106852,"Tale of Zatoichi Continues, The (Zoku Zatôichi monogatari) (Zatôichi 2) (1962)",Action|Drama
106854,Angels Sing (2013),Comedy|Drama
106859,Amen (2013),Drama|Musical
106861,Violette (2013),Drama
106863,Concrete Night (Betoniyö) (2013),Drama
106866,Days Of Darkness (2007),Horror
106868,Breaking the Girls (2013) ,Crime|Thriller
106870,Grave Encounters 2 (2012),Horror
106873,Evangelion: 3.0 You Can (Not) Redo (2012),Action|Animation|Drama
106877,My Piece of the Pie (Ma part du gâteau) (2011),Comedy|Drama
106879,Fright Night 2: New Blood (2013),Horror
106881,Sweetwater (2013),Thriller|Western
106883,All is Bright (2013),Comedy|Drama
106887,True Heart (1997),Adventure|Children|Drama
106889,Tim's Vermeer (2013),Documentary
106892,After Tiller (2013),Documentary
106897,Stuck Between Stations (2011),Comedy|Drama|Romance
106906,Gamera vs. Barugon (1966),Action|Fantasy|Sci-Fi
106914,Rouva presidentti (2012),Documentary
106916,American Hustle (2013),Crime|Drama
106918,"Secret Life of Walter Mitty, The (2013)",Adventure|Comedy|Drama
106920,Her (2013),Drama|Romance|Sci-Fi
106922,New Tale of Zatoichi (Shin Zatôichi monogatari) (Zatôichi 3) (1963),Action|Drama
106924,Zatoichi the Fugitive (Zatôichi kyôjô-tabi) (Zatôichi 4) (1963),Action|Drama
106927,RoboGeisha (Robo-geisha) (2009),Action|Comedy|Sci-Fi
106967,"April Fools, The (1969)",Comedy|Drama|Romance
106970,Captain Abu Raed (2007),Drama
106981,"Cosmonaut, The (2013)",Drama|Sci-Fi
106983,Young & Beautiful (2013),Drama
106992,Cousin Angelica (La prima Angélica) (1974),Drama
106998,Zatoichi Goes to the Fire Festival (Zatôichi abare-himatsuri) (Zatôichi 21) (1970),Action|Drama
107000,"Challenger Disaster, The (2013)",Drama
107004,Some Girl(s) (2013),Comedy|Drama
107017,Open Grave (2013),Horror|Mystery|Thriller
107024,Sel8nne (2013),Documentary
107039,"Rat Race, The (Garson Kanin's The Rat Race) (1960)",Comedy|Drama|Romance
107050,Straight from the Heart (2003),Action|Adventure|Drama|Romance|Western
107052,"Punk Singer, The (2013)",Documentary
107057,Dead Set (2008),Comedy|Drama|Horror
107059,Dead Silence (1997),Action|Drama|Thriller
107061,Urusei Yatsura Movie 2: Beautiful Dreamer (Urusei Yatsura 2: Byûtifuru dorîmâ) (1984),Animation|Comedy|Fantasy
107067,Pianomania (2009),Documentary
107069,Lone Survivor (2013),Action|Drama|Thriller|War
107081,Zatoichi on the Road (Zatôichi kenka-tabi) (Zatôichi 5) (1963),Action|Drama
107083,Geography Club (2013),Comedy|Drama|Romance
107085,Measuring the World (Die Vermessung der Welt) (2012),Adventure|Drama
107098,"Noose, The (Petla) (1958)",Drama
107117,"Armstrong Lie, The (2013)",Documentary
107128,"Blood Relatives (Liens de sang, Les) (1978)",Crime|Drama|Mystery|Thriller
107130,"Adventure in Space and Time, An (2013)",Drama
107137,Star Trek: Of Gods and Men (2007),Action|Adventure|Sci-Fi
107141,Saving Mr. Banks (2013),Comedy|Drama
107145,Cockpit (2012),Comedy
107147,Last Winter (L'hiver dernier) (2011),Drama
107157,"Boy and the Pirates, The (1960)",Adventure|Fantasy
107159,Zatoichi and the Chest of Gold (Zatôichi senryô-kubi) (Zatôichi 6) (1964),Action|Drama
107161,Zatoichi's Flashing Sword (Zatôichi abare tako) (Zatôichi 7) (1964),Action|Drama
107172,Ways to Live Forever (2010),Children|Drama
107174,La Rabbia (1963),Documentary
107188,Adventures of Zatoichi (Zatôichi sekisho yaburi) (Zatôichi 9) (1964),Action|Drama
107194,Edmund Kean: Prince Among Lovers (Kean) (1924),Drama
107196,Is the Man Who Is Tall Happy? (2013),Animation|Documentary
107204,Outbound (Periferic) (2010),Action|Drama
107207,All Things to All Men (2013),Crime|Thriller
107209,The Outsider (2014),Action|Crime|Drama
107213,"Truth About Emanuel, The (2013)",Drama|Thriller
107215,Midnight Clear (2006),Drama
107217,The Nutcracker in 3D (2009),Action|Children|Fantasy|Musical
107224,"Wipers Times, The (2013)",War
107238,Rhythm of a Crime (Ritam zlocina) (1981),Crime|Drama
107243,Gregoire Moulin vs. Humanity (Grégoire Moulin contre l'humanité) (2001),Comedy|Romance
107248,"Night of the Hunted, The (Nuit des traquées, La) (1980)",Horror|Sci-Fi
107262,Zatoichi and the Doomed Man (Zatôichi sakate giri) (Zatôichi 11) (1965),Action|Drama
107264,Zatoichi's Revenge (Zatôichi nidan-kiri) (Zatôichi 10) (1965),Action|Drama
107266,I Heart Monster Movies (2012),Documentary|Horror
107274,"Deep, The (Djúpið) (2012)",Drama
107278,Lips of Blood (Lèvres de sang) (1975),Horror
107295,"Last Ride, The (2012)",Drama
107299,"Bling Ring, The (2011)",Drama
107302,"Perfect Man, A (2013)",Drama
107309,Una Noche (2012),Drama
107312,Lady and the Tramp II: Scamp's Adventure (2001),Adventure|Animation|Children
107314,Oldboy (2013),Action|Drama|Mystery
107328,"Shiver of the Vampires, The (Frisson des vampires, Le) (1971)",Horror
107334,"Sucker, The (Corniaud, Le) (1965)",Comedy
107342,Zatoichi and the Chess Expert (Zatôichi Jigoku tabi) (Zatôichi 12) (1965),Action|Drama
107344,Zatoichi's Vengeance (Zatôichi no uta ga kikoeru) (Zatôichi 13) (1966),Action|Drama
107346,Zatoichi's Pilgrimage (Zatôichi umi o wataru) (Zatôichi 14) (1966),Action|Drama
107348,Anchorman 2: The Legend Continues (2013),Comedy
107350,Escape Fire: The Fight to Rescue American Healthcare (2012),Documentary
107352,Killing Lincoln (2013),Drama|War
107354,Good Ol' Freda (2013),Documentary
107357,Call Me Crazy: A Five Film (2013),Drama
107359,What If... (An...) (2012),Drama|Romance
107361,Unbeatable (Ji zhan) (2013),Action|Drama
107368,Sarah Silverman:  We Are Miracles (2013),Comedy
107370,Footprints on the Moon (Le orme) (Primal Impulse) (1975),Mystery|Thriller
107372,Happy Family (2010),Comedy
107400,Bonnie and Clyde (2013),Crime|Documentary|Drama
107406,Snowpiercer (2013),Action|Drama|Sci-Fi
107408,Only Old Men Are Going to Battle (V boy idut odni stariki) (1973),Comedy|Drama|War
107412,"Kidnapping, Caucasian Style (Kavkazskaya plennitsa) (1967)",Comedy|Romance
107418,Phase 7 (2011),Comedy|Sci-Fi|Thriller
107426,Demons 2 (Dèmoni 2... l'incubo ritorna) (1986),Horror
107436,Haunter (2013),Horror|Mystery|Thriller
107447,Wrong Cops (2013),Comedy|Crime
107460,La guerre des tuques (1984),Adventure|Children|Comedy|Drama
107462,Ninja: Shadow of a Tear (2013),Action|Crime|Thriller
107501,$ellebrity (Sellebrity) (2012),Documentary
107537,Q (2011),Drama
107539,In the Fog (V tumane) (2012),Drama|War
107541,As Cool As I Am (2013),Comedy|Drama
107543,False Trail (Jägarna 2) (2011),Crime|Mystery|Thriller
107548,Ice Quake (2010) ,Action|Sci-Fi|Thriller
107551,Snow Beast (2011) ,Drama|Sci-Fi|Thriller
107555,Fireworks Wednesday (Chaharshanbe-soori) (2006),Drama|Mystery|Romance
107557,Fun Size (2012),Comedy
107559,Am Ende eiens viel zu kurzen Tages (Death of a superhero) (2011),Animation|Drama
107563,"Princess for Christmas, A (2011)",Children|Comedy
107565,"Fuck You, Goethe (Fack Ju Göhte) (2013)",Comedy
107584,Miffo (2003),Comedy|Drama|Romance
107591,Open Up to Me (Kerron sinulle kaiken) (2013),Drama
107617,Red Obession (2013),Documentary
107627,"Physician, The (2013)",Adventure|Drama
107630,High School (2010),Comedy
107634,Grand Tour: Disaster in Time (Timescape) (1992),Children|Sci-Fi
107636,Springsteen & I (2013),Documentary
107640,"Glass Agency, The (Ajans-E Shisheh-I) (1999)",Crime|Drama|Film-Noir|Thriller
107643,Here Without Me (Inja bedoone man) (2011),Drama|Film-Noir|Mystery|Romance
107645,"Dinner, The (Diner, Het) (2013)",Drama|Thriller
107647,Wonderful and Loved by All (Underbar och älskad av alla) (2007),Comedy
107649,Borgman (2013),Thriller
107651,Solo  (2013) ,Mystery|Thriller
107653,"Lost Thing, The (2010)",Animation|Drama|Fantasy
107662,Zatoichi's Cane Sword (Zatôichi tekka tabi) (Zatôichi 15) (1967),Action|Adventure|Drama
107671,Boy Eating the Bird's Food (To agori troei to fagito tou pouliou) (2012),Drama
107673,"Laughing Woman, The (Frightened Woman, The) (Femina ridens) (1969)",Thriller
107675,Vendetta (2013),Action|Crime
107677,"Human Race, The (2013)",Action|Horror|Sci-Fi
107682,Escape to Athena (1979),Action|Adventure|Comedy|War
107684,Smiley (2012),Horror
107686,Sometime in August (Mitte Ende August) (2009),Drama
107692,"Hijack That Went South, The (Kaappari) (2013)",Action|Comedy|Crime
107696,I Am Not a Hipster (2012),Drama
107698,Rio Sex Comedy (2010),Comedy|Drama
107700,I Am Divine (2013),Documentary
107702,Grudge Match (2013),Comedy
107704,Justin Bieber's Believe (2013),Documentary
107707,Dhoom (2004),Action|Crime|Musical|Romance
107716,"Citizen, The (2012)",Drama
107718,State of Play (2003),Crime|Drama|Mystery
107723,Highlander: The Search for Vengeance (2007),Action|Adventure|Fantasy
107725,"Botany of Desire, The (2009)",Documentary
107737,Bounty Killer (2013),Action|Sci-Fi|Thriller
107745,12 Rounds 2: Reloaded (2013),Action|Adventure|Thriller
107747,Nude for Satan (Nuda per Satana) (1974),Horror
107756,A.C.O.D. (2013),Comedy
107758,Ass Backwards (2013),Comedy
107769,Paranormal Activity: The Marked Ones (2014),Horror|Thriller
107771,Only Lovers Left Alive (2013),Drama|Horror|Romance
107778,Inn of Evil (Inochi bô ni furô) (1971),Crime|Drama
107827,Swing (2002),Comedy|Drama|Musical
107842,Short Eyes (1977),Drama
107846,MacGyver: Trail to Doomsday (1994),Action|Adventure
107848,Vegucated (2010),Comedy|Documentary
107855,Ditirambo (1969),Comedy|Drama|Mystery|Thriller
107858,Earth vs. the Spider (2001),Horror|Sci-Fi|Thriller
107863,Cold Trail (Köld slóð) (2006),Drama|Mystery|Thriller
107877,The Valley of Gwangi (1969),Sci-Fi|Thriller|Western
107879,Voyage to the Prehistoric Planet (1965),Adventure|Sci-Fi
107883,The Lunchbox (2013),Drama|Romance
107885,Kauwboy (2012),Drama
107901,"Secret, The (2007)",Drama|Romance
107903,Stars (1959),Drama|War
107910,I Know That Voice (2013),Documentary
107914,Fade To Black (1980),Comedy|Horror|Thriller
107916,Yves Saint Laurent (2014),Drama|Romance
107928,Summer Things (Embrassez qui vous voudrez) (2002),Comedy|Drama|Romance
107949,"Invisible Woman, The (2013)",Drama|Romance
107951,Hunting Elephants (2013),Comedy|Crime
107953,Dragon Ball Z: Battle of Gods (2013),Action|Animation|Fantasy|IMAX
107958,Foosball (Metegol) (2013),Adventure|Animation|Romance
107960,Dirty Movie (2011),Comedy
107962,Freezer (2014),Action|Thriller
107978,"Like Father, Like Son (Soshite chichi ni naru) (2013)",Drama
107980,"Railway Man, The (2013)",Drama
107987,Diana (2013),Drama|Romance
107997,We Are What We Are (2013),Drama|Horror|Mystery|Thriller
107999,Dragon ball Z 04: Lord Slug (1991),Animation|Children
108010,Magic Town (1947),Comedy|Romance
108014,River Queen (2005),Action|Adventure|Drama|Romance|War
108016,Resistance (2011),Drama|Thriller|War
108041,"Me, Myself and Mum (Les garçons et Guillaume, à table!) (2013)",Comedy
108050,Summer of '62 (Cartouches gauloises) (2007),Drama|War
108052,Close to Leo (Tout contre Léo) (2002),Drama
108054,"Geographer Drank His Globe Away, The (Geograf globus propil) (2013)",Drama
108065,Comrade Pedersen (Gymnaslærer Pedersen) (2006),Drama
108076,"Other Shore, The (2013)",Adventure|Documentary
108078,Chinese Puzzle (Casse-tête chinois) (2013),Comedy|Romance
108085,+1 (2013),Sci-Fi|Thriller
108088,Monica Z (2013),Drama
108092,"Raven, The (2006)",Crime|Horror|Thriller
108120,"Turtle's Tale 2: Sammy's Escape from Paradise, A (Sammy's avonturen 2) (Sammy's Adventures 2) (2012)",Adventure|Animation|Children
108127,Dragon Crusaders (2011),Action|Adventure|Fantasy
108132,Rhino Season (Fasle kargadan) (2012) ,Drama|Fantasy|Film-Noir|Mystery|Romance|War
108134,"Lizard, The (Marmoulak) (2004)",Adventure|Comedy|Crime
108138,Prata Palomares (1972),Horror|Thriller
108143,Cutie and the Boxer (2013),Documentary
108156,Ride Along (2014),Action|Comedy
108160,Breakaway (Speedy Singhs) (2011),Comedy|Drama
108188,Jack Ryan: Shadow Recruit (2014),Action|Drama|Thriller|IMAX
108190,Divergent (2014),Adventure|Romance|Sci-Fi|IMAX
108192,Hotel Chevalier (Part 1 of 'The Darjeeling Limited') (2007),Drama
108194,47  Ronin (Shijûshichinin no shikaku) (1994),Action|Drama
108200,Reasonable Doubt (2014),Crime|Thriller
108212,Saint Laurent (2014),Drama|Romance
108214,"Prize of Peril, The (Prix du danger, Le) (1983)",Action|Drama
108220,"Square, The (Al Midan) (2013)",Documentary
108237,HOUBA! On the Trail of the Marsupilami (Sur la piste du Marsupilami) (2012),Adventure|Children|Comedy|IMAX
108243,Devil's Due (2014),Horror
108250,Stille nacht (2004),Crime|Mystery|Thriller
108253,Shadow Puppets (2007),Horror|Mystery|Thriller
108255,Venus Wars (Venus Senki) (1989),Action|Animation|Sci-Fi|War
108280,Black Rock (2012),Horror|Thriller
108282,"First Power, The (1990)",Crime|Horror|Thriller
108285,"Assault, The (L'assaut) (2010)",Action|Thriller
108318,"Single Shot, A (2013)",Crime|Drama|Film-Noir|Thriller
108328,When Darkness Falls (När mörkret faller) (2006),Drama
108332,"Mystery of the Yellow Room, The (Mystère de la chambre jaune, Le) (2003)",Comedy|Crime|Mystery
108342,"Monkey in Winter, A (Un singe en hiver) (1962)",Comedy|Drama
108395,Why Not Me? (Pourquoi pas moi ?) (1999),Comedy
108401,Husk (2011),Horror|Thriller
108410,Maiden's Cheek (To xylo vgike apo ton Paradeiso) (1959),Comedy|Romance
108422,2 + 2 (Dos más dos) (2012),Comedy
108425,Hello Herman (2012),Drama
108427,Blume in Love (1973),Comedy|Drama|Romance
108445,Concussion (2013),Drama
108447,Atrocious (2010),Horror|Thriller
108466,Curse of the Ring (Ring of the Nibelungs) (2004),Action|Adventure|Drama|Fantasy
108468,Decoding Annie Parker (2013),Drama
108476,"Auntie from Chicago, The (I theia apo to Chicago) (1957)",Comedy|Romance
108488,Whitewash (2013),Drama
108493,"Fourth World War, The (2003)",Documentary
108495,Zincirbozan (2007),Crime|Drama
108497,Blood Runs Cold (2011),Horror
108499,True Confession (1937),Comedy
108501,Justice League: War (2014),Action|Adventure|Animation|Fantasy|Sci-Fi
108506,Dark Touch (2013),Horror
108508,Mother of George (2013),Drama
108510,Of Snails and Men (Despre oameni si melci) (2012),Comedy
108512,Cousinhood (Primos) (2011),Comedy
108514,Yeh Jawaani Hai Deewani (2013),Comedy|Drama|Musical|Romance
108518,Coco Chanel (2008),Romance
108522,"Goebbels Experiment, The (Das Goebbels Experiment) (2005)",Documentary
108524,"Riddle of the Sands, The (1979)",Adventure|Drama|Thriller
108527,Catastroika (2012),Documentary
108534,Easy Money 2 (Snabba cash II) (2012),Action|Crime|Drama
108540,Ernest & Célestine (Ernest et Célestine) (2012),Adventure|Animation|Children|Comedy|Drama|Romance
108546,Private Lessons (Élève libre) (2008),Drama
108548,"Big Bang Theory, The (2007-)",Comedy
108551,"String, The (Le fil) (2009)",Drama
108564,Love Before Breakfast (1936),Comedy|Romance
108566,"Man Who Sleeps, The (Un homme qui dort) (1974)",Drama
108569,"Monkey's Paw, The (2013)",Horror|Thriller
108575,Dear Mr. Watterson (2013),Documentary
108579,Samurai Cop (1989),Action|Thriller
108581,Naked Blood: Megyaku (Nekeddo burâddo: Megyaku) (1996),Horror
108583,Fawlty Towers (1975-1979),Comedy
108592,My Son (Mon fils à moi) (2006),Drama
108599,"Banshee Chapter, The (2013)",Horror|Thriller
108601,Drift (2013),Drama
108647,It Boy (20 ans d'écart) (2013),Comedy|Romance
108656,Report to the Commissioner (1975),Crime|Drama
108660,Deceptive Practice: The Mysteries and Mentors of Ricky Jay (2012),Documentary
108663,"House of Branching Love, The (Haarautuvan rakkauden talo) (2009)",Comedy|Drama
108689,"I, Frankenstein (2014)",Action|Fantasy|Sci-Fi|IMAX
108694,Yu-Gi-Oh!: Bonds Beyond Time (Gekijouban Yuugiou: Chouyuugou! Jikuu o koeta kizuna) (2010),Animation|Fantasy
108696,From the Earth to the Moon (1958),Adventure|Fantasy|Sci-Fi
108709,Generation Kill (2008),Drama|War
108715,Better Living Through Chemistry (2014),Comedy|Drama
108727,Nymphomaniac: Volume I (2013),Drama
108729,Enemy (2013),Mystery|Thriller
108754,Xingu (2012) ,Adventure|Drama
108760,Big Bad Wolves (2013),Crime|Thriller
108764,"Strange Little Cat, The (Das merkwürdige Kätzchen) (2013)",Comedy|Drama
108770,I Saw the Sun (Günesi gördüm) (2009),Drama
108773,Come Live with Me (1941),Comedy|Romance
108775,Striking Range (2006),Action|Thriller
108778,Stranger by the Lake (L'inconnu du lac) (2013),Drama|Romance
108780,Labor Day (2013),Drama|Romance
108787,Tom at the Farm (Tom à la ferme) (2013),Drama
108789,Beyond the Walls (Hors les murs) (2012),Drama
108791,"Noordzee, Texas (North Sea Texas) (2011)",Drama
108795,Wonder Woman (2009),Action|Adventure|Animation|Fantasy
108797,Flowers in the Attic (2014),Drama|Mystery|Thriller
108825,"Young and Prodigious T.S. Spivet, The (L'extravagant voyage du jeune et prodigieux T.S. Spivet) (2013)",Adventure|Children|Drama
108857,Manhunt (2008),Horror|Thriller
108860,"Perils of Gwendoline in the Land of the Yik Yak, The (1984)",Adventure|Romance
108862,New Gladiators (I guerrieri dell'anno 2072) (1984),Action|Drama|Mystery
108864,"Prey, The (La proie) (2011)",Action|Crime|Thriller
108869,Scorned (2013),Thriller
108873,"Same Love, Same Rain (El mismo amor, la misma lluvia) (1999)",Comedy|Drama|Romance
108875,Harvest (Stadt Land Fluss) (2011),Drama|Romance
108877,"Soul of Bread, The (Ai de mian bao hun) (2012)",Comedy|Romance
108879,Teen Beach Movie (2013),Children|Musical
108888,Faithless (1932),Drama
108891,Zatoichi the Outlaw (Zatôichi rôyaburi) (Zatôichi 16) (1967),Action|Drama
